round,treatment,view,objective,seed,fold,loss_skill,final_iterations,backend,device,reload_max_abs_prediction_error_bps,model_sha256,file_sha256
56,baseline_72,stop_normalized_stress_payoff,conditional_mean,5601,2023-09,0.027044152722598747,93,opencl,opencl:auto,0.0,6e47b143f2e47370400a4691177d80c6cb15f054a147ce94b42823828ce96bd8,e15045cd569e0063cb08cdecdf617aba7f13a3200356ef6647968d364b535e3d
56,baseline_72,stop_normalized_stress_payoff,conditional_mean,5601,2023-10,0.03082543852724562,93,opencl,opencl:auto,0.0,6e47b143f2e47370400a4691177d80c6cb15f054a147ce94b42823828ce96bd8,e15045cd569e0063cb08cdecdf617aba7f13a3200356ef6647968d364b535e3d
56,baseline_72,stop_normalized_stress_payoff,conditional_mean,5601,2023-11,0.038358139704901206,93,opencl,opencl:auto,0.0,6e47b143f2e47370400a4691177d80c6cb15f054a147ce94b42823828ce96bd8,e15045cd569e0063cb08cdecdf617aba7f13a3200356ef6647968d364b535e3d
56,baseline_72,stop_normalized_stress_payoff,conditional_mean,5601,2023-12,0.029160282977194862,93,opencl,opencl:auto,0.0,6e47b143f2e47370400a4691177d80c6cb15f054a147ce94b42823828ce96bd8,e15045cd569e0063cb08cdecdf617aba7f13a3200356ef6647968d364b535e3d
56,baseline_72,stop_normalized_stress_payoff,conditional_mean,5601,2024-01,0.026181816001977554,93,opencl,opencl:auto,0.0,6e47b143f2e47370400a4691177d80c6cb15f054a147ce94b42823828ce96bd8,e15045cd569e0063cb08cdecdf617aba7f13a3200356ef6647968d364b535e3d
56,baseline_72,stop_normalized_stress_payoff,conditional_mean,5601,2024-02,0.01970981705262398,93,opencl,opencl:auto,0.0,6e47b143f2e47370400a4691177d80c6cb15f054a147ce94b42823828ce96bd8,e15045cd569e0063cb08cdecdf617aba7f13a3200356ef6647968d364b535e3d
56,baseline_72,stop_normalized_stress_payoff,conditional_mean,5601,2024-03,0.02406345798233911,93,opencl,opencl:auto,0.0,6e47b143f2e47370400a4691177d80c6cb15f054a147ce94b42823828ce96bd8,e15045cd569e0063cb08cdecdf617aba7f13a3200356ef6647968d364b535e3d
56,baseline_72,stop_normalized_stress_payoff,conditional_mean,5601,2024-04,0.03482357816840809,93,opencl,opencl:auto,0.0,6e47b143f2e47370400a4691177d80c6cb15f054a147ce94b42823828ce96bd8,e15045cd569e0063cb08cdecdf617aba7f13a3200356ef6647968d364b535e3d
56,baseline_72,stop_normalized_stress_payoff,conditional_mean,5601,2024-05,0.028415712330104537,93,opencl,opencl:auto,0.0,6e47b143f2e47370400a4691177d80c6cb15f054a147ce94b42823828ce96bd8,e15045cd569e0063cb08cdecdf617aba7f13a3200356ef6647968d364b535e3d
56,baseline_72,stop_normalized_stress_payoff,conditional_mean,5601,2024-06,0.01710200278398777,93,opencl,opencl:auto,0.0,6e47b143f2e47370400a4691177d80c6cb15f054a147ce94b42823828ce96bd8,e15045cd569e0063cb08cdecdf617aba7f13a3200356ef6647968d364b535e3d
56,baseline_72,stop_normalized_stress_payoff,conditional_mean,5602,2023-07,0.022011553974264242,88,opencl,opencl:auto,0.0,ba1285e168dad916c24d016c2179051abb420d1b4f77b6fbb3fca484cb3a9ed5,27c4619653009e415e8c6f77786f00cedabe752d5cded8b7285292888e02c4a8
56,baseline_72,stop_normalized_stress_payoff,conditional_mean,5602,2023-08,0.03346792876132654,88,opencl,opencl:auto,0.0,ba1285e168dad916c24d016c2179051abb420d1b4f77b6fbb3fca484cb3a9ed5,27c4619653009e415e8c6f77786f00cedabe752d5cded8b7285292888e02c4a8
56,baseline_72,stop_normalized_stress_payoff,conditional_mean,5602,2023-09,0.023703339969512904,88,opencl,opencl:auto,0.0,ba1285e168dad916c24d016c2179051abb420d1b4f77b6fbb3fca484cb3a9ed5,27c4619653009e415e8c6f77786f00cedabe752d5cded8b7285292888e02c4a8
56,baseline_72,stop_normalized_stress_payoff,conditional_mean,5602,2023-10,0.03017253592026392,88,opencl,opencl:auto,0.0,ba1285e168dad916c24d016c2179051abb420d1b4f77b6fbb3fca484cb3a9ed5,27c4619653009e415e8c6f77786f00cedabe752d5cded8b7285292888e02c4a8
56,baseline_72,stop_normalized_stress_payoff,conditional_mean,5602,2023-11,0.035876222507828515,88,opencl,opencl:auto,0.0,ba1285e168dad916c24d016c2179051abb420d1b4f77b6fbb3fca484cb3a9ed5,27c4619653009e415e8c6f77786f00cedabe752d5cded8b7285292888e02c4a8
56,baseline_72,stop_normalized_stress_payoff,conditional_mean,5602,2023-12,0.027162307039610978,88,opencl,opencl:auto,0.0,ba1285e168dad916c24d016c2179051abb420d1b4f77b6fbb3fca484cb3a9ed5,27c4619653009e415e8c6f77786f00cedabe752d5cded8b7285292888e02c4a8
56,baseline_72,stop_normalized_stress_payoff,conditional_mean,5602,2024-01,0.02367166059090864,88,opencl,opencl:auto,0.0,ba1285e168dad916c24d016c2179051abb420d1b4f77b6fbb3fca484cb3a9ed5,27c4619653009e415e8c6f77786f00cedabe752d5cded8b7285292888e02c4a8
56,baseline_72,stop_normalized_stress_payoff,conditional_mean,5602,2024-02,0.021661384146459572,88,opencl,opencl:auto,0.0,ba1285e168dad916c24d016c2179051abb420d1b4f77b6fbb3fca484cb3a9ed5,27c4619653009e415e8c6f77786f00cedabe752d5cded8b7285292888e02c4a8
56,baseline_72,stop_normalized_stress_payoff,conditional_mean,5602,2024-03,0.02348773000069304,88,opencl,opencl:auto,0.0,ba1285e168dad916c24d016c2179051abb420d1b4f77b6fbb3fca484cb3a9ed5,27c4619653009e415e8c6f77786f00cedabe752d5cded8b7285292888e02c4a8
56,baseline_72,stop_normalized_stress_payoff,conditional_mean,5602,2024-04,0.03611235711972105,88,opencl,opencl:auto,0.0,ba1285e168dad916c24d016c2179051abb420d1b4f77b6fbb3fca484cb3a9ed5,27c4619653009e415e8c6f77786f00cedabe752d5cded8b7285292888e02c4a8
56,baseline_72,stop_normalized_stress_payoff,conditional_mean,5602,2024-05,0.029649036508064386,88,opencl,opencl:auto,0.0,ba1285e168dad916c24d016c2179051abb420d1b4f77b6fbb3fca484cb3a9ed5,27c4619653009e415e8c6f77786f00cedabe752d5cded8b7285292888e02c4a8
56,baseline_72,stop_normalized_stress_payoff,conditional_mean,5602,2024-06,0.02163052283287681,88,opencl,opencl:auto,0.0,ba1285e168dad916c24d016c2179051abb420d1b4f77b6fbb3fca484cb3a9ed5,27c4619653009e415e8c6f77786f00cedabe752d5cded8b7285292888e02c4a8
56,baseline_72,stop_normalized_stress_payoff,conditional_mean,5603,2023-07,0.02122384457385751,78,opencl,opencl:auto,0.0,9f06bc3ed5c31349192577fa229b3880d109c214148f3ae0f769e55b3e25664e,908d36585478e177a7b731d24e890ddfebd54df3217eaca2b860ef6172a51d33
56,baseline_72,stop_normalized_stress_payoff,conditional_mean,5603,2023-08,0.03636188182997602,78,opencl,opencl:auto,0.0,9f06bc3ed5c31349192577fa229b3880d109c214148f3ae0f769e55b3e25664e,908d36585478e177a7b731d24e890ddfebd54df3217eaca2b860ef6172a51d33
56,baseline_72,stop_normalized_stress_payoff,conditional_mean,5603,2023-09,0.03068821562357338,78,opencl,opencl:auto,0.0,9f06bc3ed5c31349192577fa229b3880d109c214148f3ae0f769e55b3e25664e,908d36585478e177a7b731d24e890ddfebd54df3217eaca2b860ef6172a51d33
56,baseline_72,stop_normalized_stress_payoff,conditional_mean,5603,2023-10,0.02987665273912321,78,opencl,opencl:auto,0.0,9f06bc3ed5c31349192577fa229b3880d109c214148f3ae0f769e55b3e25664e,908d36585478e177a7b731d24e890ddfebd54df3217eaca2b860ef6172a51d33
56,baseline_72,stop_normalized_stress_payoff,conditional_mean,5603,2023-11,0.03753951991999982,78,opencl,opencl:auto,0.0,9f06bc3ed5c31349192577fa229b3880d109c214148f3ae0f769e55b3e25664e,908d36585478e177a7b731d24e890ddfebd54df3217eaca2b860ef6172a51d33
56,baseline_72,stop_normalized_stress_payoff,conditional_mean,5603,2023-12,0.030030444307474258,78,opencl,opencl:auto,0.0,9f06bc3ed5c31349192577fa229b3880d109c214148f3ae0f769e55b3e25664e,908d36585478e177a7b731d24e890ddfebd54df3217eaca2b860ef6172a51d33
56,baseline_72,stop_normalized_stress_payoff,conditional_mean,5603,2024-01,0.0241580090000465,78,opencl,opencl:auto,0.0,9f06bc3ed5c31349192577fa229b3880d109c214148f3ae0f769e55b3e25664e,908d36585478e177a7b731d24e890ddfebd54df3217eaca2b860ef6172a51d33
56,baseline_72,stop_normalized_stress_payoff,conditional_mean,5603,2024-02,0.02182757095712018,78,opencl,opencl:auto,0.0,9f06bc3ed5c31349192577fa229b3880d109c214148f3ae0f769e55b3e25664e,908d36585478e177a7b731d24e890ddfebd54df3217eaca2b860ef6172a51d33
56,baseline_72,stop_normalized_stress_payoff,conditional_mean,5603,2024-03,0.023527587657245386,78,opencl,opencl:auto,0.0,9f06bc3ed5c31349192577fa229b3880d109c214148f3ae0f769e55b3e25664e,908d36585478e177a7b731d24e890ddfebd54df3217eaca2b860ef6172a51d33
56,baseline_72,stop_normalized_stress_payoff,conditional_mean,5603,2024-04,0.03372761454459661,78,opencl,opencl:auto,0.0,9f06bc3ed5c31349192577fa229b3880d109c214148f3ae0f769e55b3e25664e,908d36585478e177a7b731d24e890ddfebd54df3217eaca2b860ef6172a51d33
56,baseline_72,stop_normalized_stress_payoff,conditional_mean,5603,2024-05,0.030093482257442017,78,opencl,opencl:auto,0.0,9f06bc3ed5c31349192577fa229b3880d109c214148f3ae0f769e55b3e25664e,908d36585478e177a7b731d24e890ddfebd54df3217eaca2b860ef6172a51d33
56,baseline_72,stop_normalized_stress_payoff,conditional_mean,5603,2024-06,0.012894177511229676,78,opencl,opencl:auto,0.0,9f06bc3ed5c31349192577fa229b3880d109c214148f3ae0f769e55b3e25664e,908d36585478e177a7b731d24e890ddfebd54df3217eaca2b860ef6172a51d33
56,baseline_72,stop_normalized_stress_payoff,lower_tail_q20,5601,2023-07,0.05003198852183777,332,opencl,opencl:auto,0.0,f1897e94541f748c05710465bc5389c34379c85ec2458ad74e5cc435b49cbe39,363f9a5d15dc30c87dcef88bbfce5ca57fe954191d7d3fa2420c15add6be1edf
56,baseline_72,stop_normalized_stress_payoff,lower_tail_q20,5601,2023-08,0.06386328875706282,332,opencl,opencl:auto,0.0,f1897e94541f748c05710465bc5389c34379c85ec2458ad74e5cc435b49cbe39,363f9a5d15dc30c87dcef88bbfce5ca57fe954191d7d3fa2420c15add6be1edf
56,baseline_72,stop_normalized_stress_payoff,lower_tail_q20,5601,2023-09,0.06397513667458354,332,opencl,opencl:auto,0.0,f1897e94541f748c05710465bc5389c34379c85ec2458ad74e5cc435b49cbe39,363f9a5d15dc30c87dcef88bbfce5ca57fe954191d7d3fa2420c15add6be1edf
56,baseline_72,stop_normalized_stress_payoff,lower_tail_q20,5601,2023-10,0.057161602837746184,332,opencl,opencl:auto,0.0,f1897e94541f748c05710465bc5389c34379c85ec2458ad74e5cc435b49cbe39,363f9a5d15dc30c87dcef88bbfce5ca57fe954191d7d3fa2420c15add6be1edf
56,baseline_72,stop_normalized_stress_payoff,lower_tail_q20,5601,2023-11,0.04172546546039724,332,opencl,opencl:auto,0.0,f1897e94541f748c05710465bc5389c34379c85ec2458ad74e5cc435b49cbe39,363f9a5d15dc30c87dcef88bbfce5ca57fe954191d7d3fa2420c15add6be1edf
56,baseline_72,stop_normalized_stress_payoff,lower_tail_q20,5601,2023-12,0.034574362708232664,332,opencl,opencl:auto,0.0,f1897e94541f748c05710465bc5389c34379c85ec2458ad74e5cc435b49cbe39,363f9a5d15dc30c87dcef88bbfce5ca57fe954191d7d3fa2420c15add6be1edf
56,baseline_72,stop_normalized_stress_payoff,lower_tail_q20,5601,2024-01,0.03710104560213867,332,opencl,opencl:auto,0.0,f1897e94541f748c05710465bc5389c34379c85ec2458ad74e5cc435b49cbe39,363f9a5d15dc30c87dcef88bbfce5ca57fe954191d7d3fa2420c15add6be1edf
56,baseline_72,stop_normalized_stress_payoff,lower_tail_q20,5601,2024-02,0.042299085452963237,332,opencl,opencl:auto,0.0,f1897e94541f748c05710465bc5389c34379c85ec2458ad74e5cc435b49cbe39,363f9a5d15dc30c87dcef88bbfce5ca57fe954191d7d3fa2420c15add6be1edf
56,baseline_72,stop_normalized_stress_payoff,lower_tail_q20,5601,2024-03,0.032347895249897896,332,opencl,opencl:auto,0.0,f1897e94541f748c05710465bc5389c34379c85ec2458ad74e5cc435b49cbe39,363f9a5d15dc30c87dcef88bbfce5ca57fe954191d7d3fa2420c15add6be1edf
56,baseline_72,stop_normalized_stress_payoff,lower_tail_q20,5601,2024-04,0.06046846483693835,332,opencl,opencl:auto,0.0,f1897e94541f748c05710465bc5389c34379c85ec2458ad74e5cc435b49cbe39,363f9a5d15dc30c87dcef88bbfce5ca57fe954191d7d3fa2420c15add6be1edf
56,baseline_72,stop_normalized_stress_payoff,lower_tail_q20,5601,2024-05,0.05892882476560368,332,opencl,opencl:auto,0.0,f1897e94541f748c05710465bc5389c34379c85ec2458ad74e5cc435b49cbe39,363f9a5d15dc30c87dcef88bbfce5ca57fe954191d7d3fa2420c15add6be1edf
56,baseline_72,stop_normalized_stress_payoff,lower_tail_q20,5601,2024-06,0.04031300682361816,332,opencl,opencl:auto,0.0,f1897e94541f748c05710465bc5389c34379c85ec2458ad74e5cc435b49cbe39,363f9a5d15dc30c87dcef88bbfce5ca57fe954191d7d3fa2420c15add6be1edf
56,baseline_72,stop_normalized_stress_payoff,lower_tail_q20,5602,2023-07,0.05126904494610396,356,opencl,opencl:auto,0.0,6042aa826b11850222e255df586d21a71f71c1f19a8e85e01026ce634398da41,c0e9f585a75e7dadf629af599b809e4cd7a31dd63dd253ed8a719a25ca2c4ea2
56,baseline_72,stop_normalized_stress_payoff,lower_tail_q20,5602,2023-08,0.06461966526731222,356,opencl,opencl:auto,0.0,6042aa826b11850222e255df586d21a71f71c1f19a8e85e01026ce634398da41,c0e9f585a75e7dadf629af599b809e4cd7a31dd63dd253ed8a719a25ca2c4ea2
56,baseline_72,stop_normalized_stress_payoff,lower_tail_q20,5602,2023-09,0.0624294566530863,356,opencl,opencl:auto,0.0,6042aa826b11850222e255df586d21a71f71c1f19a8e85e01026ce634398da41,c0e9f585a75e7dadf629af599b809e4cd7a31dd63dd253ed8a719a25ca2c4ea2
56,baseline_72,stop_normalized_stress_payoff,lower_tail_q20,5602,2023-10,0.05681420782368918,356,opencl,opencl:auto,0.0,6042aa826b11850222e255df586d21a71f71c1f19a8e85e01026ce634398da41,c0e9f585a75e7dadf629af599b809e4cd7a31dd63dd253ed8a719a25ca2c4ea2
56,baseline_72,stop_normalized_stress_payoff,lower_tail_q20,5602,2023-11,0.04254702384151521,356,opencl,opencl:auto,0.0,6042aa826b11850222e255df586d21a71f71c1f19a8e85e01026ce634398da41,c0e9f585a75e7dadf629af599b809e4cd7a31dd63dd253ed8a719a25ca2c4ea2
56,baseline_72,stop_normalized_stress_payoff,lower_tail_q20,5602,2023-12,0.03478819709980352,356,opencl,opencl:auto,0.0,6042aa826b11850222e255df586d21a71f71c1f19a8e85e01026ce634398da41,c0e9f585a75e7dadf629af599b809e4cd7a31dd63dd253ed8a719a25ca2c4ea2
56,baseline_72,stop_normalized_stress_payoff,lower_tail_q20,5602,2024-01,0.03821989355282185,356,opencl,opencl:auto,0.0,6042aa826b11850222e255df586d21a71f71c1f19a8e85e01026ce634398da41,c0e9f585a75e7dadf629af599b809e4cd7a31dd63dd253ed8a719a25ca2c4ea2
56,baseline_72,stop_normalized_stress_payoff,lower_tail_q20,5602,2024-02,0.043997704955865746,356,opencl,opencl:auto,0.0,6042aa826b11850222e255df586d21a71f71c1f19a8e85e01026ce634398da41,c0e9f585a75e7dadf629af599b809e4cd7a31dd63dd253ed8a719a25ca2c4ea2
56,baseline_72,stop_normalized_stress_payoff,lower_tail_q20,5602,2024-03,0.033095758363445804,356,opencl,opencl:auto,0.0,6042aa826b11850222e255df586d21a71f71c1f19a8e85e01026ce634398da41,c0e9f585a75e7dadf629af599b809e4cd7a31dd63dd253ed8a719a25ca2c4ea2
56,baseline_72,stop_normalized_stress_payoff,lower_tail_q20,5602,2024-04,0.05903458014294771,356,opencl,opencl:auto,0.0,6042aa826b11850222e255df586d21a71f71c1f19a8e85e01026ce634398da41,c0e9f585a75e7dadf629af599b809e4cd7a31dd63dd253ed8a719a25ca2c4ea2
56,baseline_72,stop_normalized_stress_payoff,lower_tail_q20,5602,2024-05,0.06034644580541637,356,opencl,opencl:auto,0.0,6042aa826b11850222e255df586d21a71f71c1f19a8e85e01026ce634398da41,c0e9f585a75e7dadf629af599b809e4cd7a31dd63dd253ed8a719a25ca2c4ea2
56,baseline_72,stop_normalized_stress_payoff,lower_tail_q20,5602,2024-06,0.043060094488994616,356,opencl,opencl:auto,0.0,6042aa826b11850222e255df586d21a71f71c1f19a8e85e01026ce634398da41,c0e9f585a75e7dadf629af599b809e4cd7a31dd63dd253ed8a719a25ca2c4ea2
56,baseline_72,stop_normalized_stress_payoff,lower_tail_q20,5603,2023-07,0.051377324392156365,329,opencl,opencl:auto,0.0,501615cf0058aed2cdc418868579f1620e4dddb789aec888f46cc41d3a576359,be8af2317fe3cbf6e677e780a94c53886e08001711bf0bec1298e908237d8116
56,baseline_72,stop_normalized_stress_payoff,lower_tail_q20,5603,2023-08,0.0660391173325886,329,opencl,opencl:auto,0.0,501615cf0058aed2cdc418868579f1620e4dddb789aec888f46cc41d3a576359,be8af2317fe3cbf6e677e780a94c53886e08001711bf0bec1298e908237d8116
56,baseline_72,stop_normalized_stress_payoff,lower_tail_q20,5603,2023-09,0.06401962463416666,329,opencl,opencl:auto,0.0,501615cf0058aed2cdc418868579f1620e4dddb789aec888f46cc41d3a576359,be8af2317fe3cbf6e677e780a94c53886e08001711bf0bec1298e908237d8116
56,baseline_72,stop_normalized_stress_payoff,lower_tail_q20,5603,2023-10,0.056648771598225234,329,opencl,opencl:auto,0.0,501615cf0058aed2cdc418868579f1620e4dddb789aec888f46cc41d3a576359,be8af2317fe3cbf6e677e780a94c53886e08001711bf0bec1298e908237d8116
56,baseline_72,stop_normalized_stress_payoff,lower_tail_q20,5603,2023-11,0.04218474743757206,329,opencl,opencl:auto,0.0,501615cf0058aed2cdc418868579f1620e4dddb789aec888f46cc41d3a576359,be8af2317fe3cbf6e677e780a94c53886e08001711bf0bec1298e908237d8116
56,baseline_72,stop_normalized_stress_payoff,lower_tail_q20,5603,2023-12,0.03524788142977986,329,opencl,opencl:auto,0.0,501615cf0058aed2cdc418868579f1620e4dddb789aec888f46cc41d3a576359,be8af2317fe3cbf6e677e780a94c53886e08001711bf0bec1298e908237d8116
56,baseline_72,stop_normalized_stress_payoff,lower_tail_q20,5603,2024-01,0.03725973200567645,329,opencl,opencl:auto,0.0,501615cf0058aed2cdc418868579f1620e4dddb789aec888f46cc41d3a576359,be8af2317fe3cbf6e677e780a94c53886e08001711bf0bec1298e908237d8116
56,baseline_72,stop_normalized_stress_payoff,lower_tail_q20,5603,2024-02,0.04095894020074242,329,opencl,opencl:auto,0.0,501615cf0058aed2cdc418868579f1620e4dddb789aec888f46cc41d3a576359,be8af2317fe3cbf6e677e780a94c53886e08001711bf0bec1298e908237d8116
56,baseline_72,stop_normalized_stress_payoff,lower_tail_q20,5603,2024-03,0.03503275071741507,329,opencl,opencl:auto,0.0,501615cf0058aed2cdc418868579f1620e4dddb789aec888f46cc41d3a576359,be8af2317fe3cbf6e677e780a94c53886e08001711bf0bec1298e908237d8116
56,baseline_72,stop_normalized_stress_payoff,lower_tail_q20,5603,2024-04,0.059373760765257355,329,opencl,opencl:auto,0.0,501615cf0058aed2cdc418868579f1620e4dddb789aec888f46cc41d3a576359,be8af2317fe3cbf6e677e780a94c53886e08001711bf0bec1298e908237d8116
56,baseline_72,stop_normalized_stress_payoff,lower_tail_q20,5603,2024-05,0.05887991135099502,329,opencl,opencl:auto,0.0,501615cf0058aed2cdc418868579f1620e4dddb789aec888f46cc41d3a576359,be8af2317fe3cbf6e677e780a94c53886e08001711bf0bec1298e908237d8116
56,baseline_72,stop_normalized_stress_payoff,lower_tail_q20,5603,2024-06,0.043713068033567115,329,opencl,opencl:auto,0.0,501615cf0058aed2cdc418868579f1620e4dddb789aec888f46cc41d3a576359,be8af2317fe3cbf6e677e780a94c53886e08001711bf0bec1298e908237d8116
56,ai_program_augmented,raw_stress_payoff,conditional_mean,5601,2023-07,-2.2327666530097545e-05,33,opencl,opencl:auto,0.0,45d438215534c54af2c6f424d1783dfad4e9d3382bf668d94c573f4e458c17e7,4ff8071a3ebb0a7430d9898f10eec71530e401d885ff21edd926a440b6f976b4
